plot_idx,block_idx,block_reward_type,block_forced_type,rewards,forgone_rewards,regrets,perc_opt_actions
3000,37.0,2.0,0.0,0.50677085,0.32083333,,0.041166667,0.840625
3000,37.0,3.0,1.0,0.5125,0.3125,,0.014052083,0.9067708
3000,38.0,0.0,0.0,0.49270833,0.28958333,,0.038260415,0.8463542
3000,38.0,1.0,1.0,0.48802084,0.32395834,,0.013197917,0.9036458
3000,38.0,2.0,0.0,0.50677085,0.290625,,0.041572917,0.8390625
3000,38.0,3.0,1.0,0.5125,0.3,,0.011802083,0.909375
3000,39.0,0.0,0.0,0.49270833,0.2875,,0.03635417,0.8541667
3000,39.0,1.0,1.0,0.48802084,0.33333334,,0.011927083,0.90625
3000,39.0,2.0,0.0,0.50677085,0.29583332,,0.043010417,0.8333333
3000,39.0,3.0,1.0,0.5125,0.31354168,,0.010552083,0.9140625
4000,0.0,0.0,0.0,0.50625,-0.032291666,,0.32928127,0.5046875
4000,0.0,1.0,1.0,0.48489583,0.09375,,0.23392709,0.58958334
4000,0.0,2.0,0.0,0.51354164,-0.004166667,,0.32089582,0.47864583
4000,0.0,3.0,1.0,0.4953125,0.065625,,0.24660417,0.5885417
4000,1.0,0.0,0.0,0.50625,0.12604167,,0.16520834,0.67291665
4000,1.0,1.0,1.0,0.48489583,0.19270833,,0.13978125,0.70989585
4000,1.0,2.0,0.0,0.51354164,0.123958334,,0.15641667,0.6588542
4000,1.0,3.0,1.0,0.4953125,0.16770834,,0.1456875,0.70208335
4000,2.0,0.0,0.0,0.50625,0.13645834,,0.175,0.65
4000,2.0,1.0,1.0,0.48489583,0.25520834,,0.11142708,0.7427083
4000,2.0,2.0,0.0,0.51354164,0.11354167,,0.17947917,0.6354167
4000,2.0,3.0,1.0,0.4953125,0.20416667,,0.109822914,0.7369792
4000,3.0,0.0,0.0,0.50625,0.20416667,,0.115666665,0.71979165
4000,3.0,1.0,1.0,0.48489583,0.25625,,0.081906244,0.7817708
4000,3.0,2.0,0.0,0.51354164,0.13229166,,0.12009375,0.71197915
4000,3.0,3.0,1.0,0.4953125,0.26875,,0.084468745,0.7765625
4000,4.0,0.0,0.0,0.50625,0.225,,0.11876042,0.71979165
4000,4.0,1.0,1.0,0.48489583,0.26145834,,0.07555208,0.78541666
4000,4.0,2.0,0.0,0.51354164,0.18333334,,0.114906244,0.7140625
4000,4.0,3.0,1.0,0.4953125,0.26145834,,0.070802085,0.79375
4000,5.0,0.0,0.0,0.50625,0.24375,,0.094312504,0.7453125
4000,5.0,1.0,1.0,0.48489583,0.2625,,0.06454167,0.80260414
4000,5.0,2.0,0.0,0.51354164,0.17916666,,0.09780208,0.7447917
4000,5.0,3.0,1.0,0.4953125,0.25833333,,0.061020836,0.80885416
4000,6.0,0.0,0.0,0.50625,0.2125,,0.085999995,0.765625
4000,6.0,1.0,1.0,0.48489583,0.27083334,,0.060510416,0.81041664
4000,6.0,2.0,0.0,0.51354164,0.221875,,0.08227083,0.7578125
4000,6.0,3.0,1.0,0.4953125,0.24270834,,0.050906252,0.825
4000,7.0,0.0,0.0,0.50625,0.22916667,,0.08345833,0.7583333
4000,7.0,1.0,1.0,0.48489583,0.29479167,,0.053520836,0.8208333
4000,7.0,2.0,0.0,0.51354164,0.24583334,,0.08505209,0.753125
4000,7.0,3.0,1.0,0.4953125,0.29375,,0.04265625,0.8421875
4000,8.0,0.0,0.0,0.50625,0.215625,,0.07711458,0.7640625
4000,8.0,1.0,1.0,0.48489583,0.32291666,,0.0473125,0.8359375
4000,8.0,2.0,0.0,0.51354164,0.234375,,0.07286458,0.771875
4000,8.0,3.0,1.0,0.4953125,0.253125,,0.038760416,0.85520834
4000,9.0,0.0,0.0,0.50625,0.22395833,,0.07339583,0.7729167
4000,9.0,1.0,1.0,0.48489583,0.31145832,,0.043552082,0.8432292
4000,9.0,2.0,0.0,0.51354164,0.24270834,,0.070927076,0.7729167
4000,9.0,3.0,1.0,0.4953125,0.315625,,0.03834375,0.84583336
4000,10.0,0.0,0.0,0.50625,0.24895833,,0.068281256,0.7859375
4000,10.0,1.0,1.0,0.48489583,0.30416667,,0.03978125,0.8546875
4000,10.0,2.0,0.0,0.51354164,0.22604166,,0.06754167,0.7765625
4000,10.0,3.0,1.0,0.4953125,0.26875,,0.032552082,0.8598958
4000,11.0,0.0,0.0,0.50625,0.246875,,0.0624375,0.7953125
4000,11.0,1.0,1.0,0.48489583,0.34270832,,0.037697915,0.8588542
4000,11.0,2.0,0.0,0.51354164,0.22291666,,0.0675625,0.771875
4000,11.0,3.0,1.0,0.4953125,0.27291667,,0.028875,0.86822915
4000,12.0,0.0,0.0,0.50625,0.27708334,,0.062041666,0.7963542
4000,12.0,1.0,1.0,0.48489583,0.31145832,,0.03071875,0.871875
4000,12.0,2.0,0.0,0.51354164,0.25104168,,0.063,0.7828125
4000,12.0,3.0,1.0,0.4953125,0.290625,,0.029447917,0.8619792
4000,13.0,0.0,0.0,0.50625,0.27604166,,0.06554166,0.7875
4000,13.0,1.0,1.0,0.48489583,0.28229168,,0.031135416,0.87083334
4000,13.0,2.0,0.0,0.51354164,0.22083333,,0.06194792,0.7885417
4000,13.0,3.0,1.0,0.4953125,0.28125,,0.02865625,0.8671875
4000,14.0,0.0,0.0,0.50625,0.27395833,,0.061458334,0.7984375
4000,14.0,1.0,1.0,0.48489583,0.29791668,,0.031072916,0.86875
4000,14.0,2.0,0.0,0.51354164,0.265625,,0.060229167,0.7916667
4000,14.0,3.0,1.0,0.4953125,0.28645834,,0.026583334,0.87135416
4000,15.0,0.0,0.0,0.50625,0.26875,,0.059843753,0.80052084
4000,15.0,1.0,1.0,0.48489583,0.28958333,,0.028052084,0.87291664
4000,15.0,2.0,0.0,0.51354164,0.27083334,,0.05523958,0.80104166
4000,15.0,3.0,1.0,0.4953125,0.25833333,,0.024572916,0.87291664
4000,16.0,0.0,0.0,0.50625,0.25104168,,0.05675,0.80625
4000,16.0,1.0,1.0,0.48489583,0.30520833,,0.025249999,0.88177085
4000,16.0,2.0,0.0,0.51354164,0.23541667,,0.057739582,0.7994792
4000,16.0,3.0,1.0,0.4953125,0.31875,,0.023104167,0.8744792
4000,17.0,0.0,0.0,0.50625,0.25729167,,0.054010414,0.8119792
4000,17.0,1.0,1.0,0.48489583,0.29895833,,0.025510417,0.88645834
4000,17.0,2.0,0.0,0.51354164,0.23854166,,0.054520834,0.8041667
4000,17.0,3.0,1.0,0.4953125,0.29791668,,0.023364583,0.8765625
4000,18.0,0.0,0.0,0.50625,0.246875,,0.051916666,0.8130208
4000,18.0,1.0,1.0,0.48489583,0.32083333,,0.024104167,0.88697916
4000,18.0,2.0,0.0,0.51354164,0.28854167,,0.053781252,0.8041667
4000,18.0,3.0,1.0,0.4953125,0.31979167,,0.021333333,0.88489586
4000,19.0,0.0,0.0,0.50625,0.26979166,,0.054927085,0.80677086
4000,19.0,1.0,1.0,0.48489583,0.321875,,0.023468751,0.88958335
4000,19.0,2.0,0.0,0.51354164,0.24791667,,0.0495,0.80833334
4000,19.0,3.0,1.0,0.4953125,0.30208334,,0.020604167,0.88645834
4000,20.0,0.0,0.0,0.50625,0.29583332,,0.050375,0.8177083
4000,20.0,1.0,1.0,0.48489583,0.31666666,,0.022260418,0.8901042
4000,20.0,2.0,0.0,0.51354164,0.23854166,,0.050510414,0.81041664
4000,20.0,3.0,1.0,0.4953125,0.31979167,,0.020083334,0.8854167
4000,21.0,0.0,0.0,0.50625,0.321875,,0.05086458,0.81822914
4000,21.0,1.0,1.0,0.48489583,0.30729166,,0.019749999,0.89739585
4000,21.0,2.0,0.0,0.51354164,0.23333333,,0.04852083,0.81041664
4000,21.0,3.0,1.0,0.4953125,0.32083333,,0.01965625,0.88385415
4000,22.0,0.0,0.0,0.50625,0.26354167,,0.049854167,0.81614584
4000,22.0,1.0,1.0,0.48489583,0.33020833,,0.019479167,0.89635414
4000,22.0,2.0,0.0,0.51354164,0.27395833,,0.047104165,0.81614584
4000,22.0,3.0,1.0,0.4953125,0.31145832,,0.018208332,0.8880208
4000,23.0,0.0,0.0,0.50625,0.27604166,,0.047999997,0.82135415
4000,23.0,1.0,1.0,0.48489583,0.309375,,0.021770833,0.89375
4000,23.0,2.0,0.0,0.51354164,0.28020832,,0.04545833,0.81822914
4000,23.0,3.0,1.0,0.4953125,0.29375,,0.017635416,0.8880208
4000,24.0,0.0,0.0,0.50625,0.27395833,,0.04753125,0.82395834
4000,24.0,1.0,1.0,0.48489583,0.36875,,0.017916668,0.9015625
4000,24.0,2.0,0.0,0.51354164,0.28229168,,0.044791665,0.8208333
4000,24.0,3.0,1.0,0.4953125,0.32604167,,0.017552083,0.89375
4000,25.0,0.0,0.0,0.50625,0.29375,,0.04734375,0.821875
4000,25.0,1.0,1.0,0.48489583,0.284375,,0.017541667,0.89947915
4000,25.0,2.0,0.0,0.51354164,0.26458332,,0.04655208,0.81927085
4000,25.0,3.0,1.0,0.4953125,0.33854166,,0.01684375,0.89270836
4000,26.0,0.0,0.0,0.50625,0.28229168,,0.047364585,0.82395834
4000,26.0,1.0,1.0,0.48489583,0.30729166,,0.016354166,0.903125
4000,26.0,2.0,0.0,0.51354164,0.20729166,,0.044333335,0.82395834
4000,26.0,3.0,1.0,0.4953125,0.29166666,,0.016427083,0.8953125
4000,27.0,0.0,0.0,0.50625,0.31354168,,0.046791665,0.82604164
4000,27.0,1.0,1.0,0.48489583,0.31875,,0.014416667,0.90833336
4000,27.0,2.0,0.0,0.51354164,0.28958333,,0.044677082,0.82604164
4000,27.0,3.0,1.0,0.4953125,0.296875,,0.016364584,0.89947915
4000,28.0,0.0,0.0,0.50625,0.31145832,,0.0451875,0.8276042
4000,28.0,1.0,1.0,0.48489583,0.32916668,,0.0150625,0.90625
4000,28.0,2.0,0.0,0.51354164,0.26666668,,0.04264583,0.82604164
4000,28.0,3.0,1.0,0.4953125,0.30416667,,0.017302085,0.89427084
4000,29.0,0.0,0.0,0.50625,0.259375,,0.04540625,0.828125
4000,29.0,1.0,1.0,0.48489583,0.35208333,,0.01565625,0.90729165
4000,29.0,2.0,0.0,0.51354164,0.28125,,0.043989584,0.8203125
4000,29.0,3.0,1.0,0.4953125,0.30208334,,0.015239583,0.89947915
4000,30.0,0.0,0.0,0.50625,0.29479167,,0.045645833,0.82708335
4000,30.0,1.0,1.0,0.48489583,0.3125,,0.014489583,0.90989584
4000,30.0,2.0,0.0,0.51354164,0.284375,,0.042260416,0.82604164
4000,30.0,3.0,1.0,0.4953125,0.315625,,0.01565625,0.896875
4000,31.0,0.0,0.0,0.50625,0.315625,,0.045177083,0.8255208
4000,31.0,1.0,1.0,0.48489583,0.3375,,0.013770833,0.91197914
4000,31.0,2.0,0.0,0.51354164,0.25625,,0.042875,0.825
4000,31.0,3.0,1.0,0.4953125,0.34166667,,0.0148645835,0.9010417
4000,32.0,0.0,0.0,0.50625,0.240625,,0.043312497,0.8307292
4000,32.0,1.0,1.0,0.48489583,0.315625,,0.014364583,0.9135417
4000,32.0,2.0,0.0,0.51354164,0.253125,,0.0431875,0.821875
4000,32.0,3.0,1.0,0.4953125,0.334375,,0.014354167,0.903125
4000,33.0,0.0,0.0,0.50625,0.296875,,0.042197917,0.8354167
4000,33.0,1.0,1.0,0.48489583,0.33958334,,0.013197917,0.91770834
4000,33.0,2.0,0.0,0.51354164,0.259375,,0.042260416,0.82239586
4000,33.0,3.0,1.0,0.4953125,0.27291667,,0.013697918,0.90520835
4000,34.0,0.0,0.0,0.50625,0.26145834,,0.04178125,0.83697915
4000,34.0,1.0,1.0,0.48489583,0.28645834,,0.013218749,0.91614586
4000,34.0,2.0,0.0,0.51354164,0.26354167,,0.041333333,0.82239586
4000,34.0,3.0,1.0,0.4953125,0.30625,,0.014572917,0.9015625
4000,35.0,0.0,0.0,0.50625,0.259375,,0.043958332,0.83020836
4000,35.0,1.0,1.0,0.48489583,0.32291666,,0.012322917,0.9166667
4000,35.0,2.0,0.0,0.51354164,0.27291667,,0.042,0.8229167
4000,35.0,3.0,1.0,0.4953125,0.3125,,0.013791666,0.90729165
4000,36.0,0.0,0.0,0.50625,0.32083333,,0.044072915,0.83697915
4000,36.0,1.0,1.0,0.48489583,0.31354168,,0.01171875,0.9223958
4000,36.0,2.0,0.0,0.51354164,0.22604166,,0.042437498,0.8265625
4000,36.0,3.0,1.0,0.4953125,0.32708332,,0.0121145835,0.9114583
4000,37.0,0.0,0.0,0.50625,0.3125,,0.04232292,0.83489585
4000,37.0,1.0,1.0,0.48489583,0.32291666,,0.012666667,0.9171875
4000,37.0,2.0,0.0,0.51354164,0.26875,,0.0405625,0.828125
4000,37.0,3.0,1.0,0.4953125,0.30416667,,0.01296875,0.9109375
4000,38.0,0.0,0.0,0.50625,0.27083334,,0.042802084,0.83385414
4000,38.0,1.0,1.0,0.48489583,0.31145832,,0.012875,0.915625
4000,38.0,2.0,0.0,0.51354164,0.26458332,,0.04120833,0.8276042
4000,38.0,3.0,1.0,0.4953125,0.35208333,,0.012302084,0.91041666
4000,39.0,0.0,0.0,0.50625,0.27916667,,0.044218753,0.83229166
4000,39.0,1.0,1.0,0.48489583,0.29583332,,0.012958333,0.9145833
4000,39.0,2.0,0.0,0.51354164,0.25833333,,0.038677085,0.83229166
4000,39.0,3.0,1.0,0.4953125,0.27708334,,0.012229166,0.9125
5000,0.0,0.0,0.0,0.484375,-0.1875,,0.401875,0.40625
5000,0.0,1.0,1.0,0.421875,0.15625,,0.29218748,0.515625
5000,0.0,2.0,0.0,0.53125,-0.125,,0.3384375,0.546875
5000,0.0,3.0,1.0,0.5625,0.0625,,0.1671875,0.65625
5000,1.0,0.0,0.0,0.484375,0.0625,,0.12875,0.75
5000,1.0,1.0,1.0,0.421875,0.3125,,0.140625,0.71875
5000,1.0,2.0,0.0,0.53125,0.0625,,0.1440625,0.703125
5000,1.0,3.0,1.0,0.5625,0.25,,0.09125,0.71875
5000,2.0,0.0,0.0,0.484375,0.1875,,0.14656249,0.6875
5000,2.0,1.0,1.0,0.421875,0.40625,,0.0653125,0.8125
5000,2.0,2.0,0.0,0.53125,0.03125,,0.2403125,0.625
5000,2.0,3.0,1.0,0.5625,0.21875,,0.0609375,0.75
5000,3.0,0.0,0.0,0.484375,0.1875,,0.04,0.84375
5000,3.0,1.0,1.0,0.421875,0.34375,,0.0496875,0.828125
5000,3.0,2.0,0.0,0.53125,0.28125,,0.10968749,0.75
5000,3.0,3.0,1.0,0.5625,0.28125,,0.049999997,0.78125
5000,4.0,0.0,0.0,0.484375,0.125,,0.1053125,0.71875
5000,4.0,1.0,1.0,0.421875,0.4375,,0.0534375,0.8125
5000,4.0,2.0,0.0,0.53125,0.0625,,0.092499994,0.765625
5000,4.0,3.0,1.0,0.5625,0.28125,,0.0275,0.859375
5000,5.0,0.0,0.0,0.484375,0.21875,,0.059062503,0.796875
5000,5.0,1.0,1.0,0.421875,0.25,,0.031875,0.875
5000,5.0,2.0,0.0,0.53125,0.28125,,0.07375,0.8125
5000,5.0,3.0,1.0,0.5625,0.375,,0.045625,0.796875
5000,6.0,0.0,0.0,0.484375,0.21875,,0.09343749,0.75
5000,6.0,1.0,1.0,0.421875,0.4375,,0.034375,0.859375
5000,6.0,2.0,0.0,0.53125,0.0625,,0.069375,0.796875
5000,6.0,3.0,1.0,0.5625,0.25,,0.044999998,0.875
5000,7.0,0.0,0.0,0.484375,0.25,,0.06937499,0.78125
5000,7.0,1.0,1.0,0.421875,0.375,,0.034375,0.859375
5000,7.0,2.0,0.0,0.53125,0.15625,,0.0703125,0.796875
5000,7.0,3.0,1.0,0.5625,0.3125,,0.028125,0.90625
5000,8.0,0.0,0.0,0.484375,0.25,,0.079687506,0.75
5000,8.0,1.0,1.0,0.421875,0.3125,,0.024375001,0.90625
5000,8.0,2.0,0.0,0.53125,0.15625,,0.0625,0.8125
5000,8.0,3.0,1.0,0.5625,0.25,,0.0240625,0.90625
5000,9.0,0.0,0.0,0.484375,0.21875,,0.0653125,0.796875
5000,9.0,1.0,1.0,0.421875,0.5,,0.03375,0.875
5000,9.0,2.0,0.0,0.53125,0.28125,,0.046249997,0.828125
5000,9.0,3.0,1.0,0.5625,0.21875,,0.053124998,0.84375
5000,10.0,0.0,0.0,0.484375,0.28125,,0.053437497,0.84375
5000,10.0,1.0,1.0,0.421875,0.5,,0.024062501,0.921875
5000,10.0,2.0,0.0,0.53125,0.3125,,0.044999998,0.84375
5000,10.0,3.0,1.0,0.5625,0.21875,,0.0309375,0.890625
5000,11.0,0.0,0.0,0.484375,0.125,,0.062499996,0.8125
5000,11.0,1.0,1.0,0.421875,0.375,,0.0253125,0.90625
5000,11.0,2.0,0.0,0.53125,0.3125,,0.0390625,0.828125
5000,11.0,3.0,1.0,0.5625,0.3125,,0.020312501,0.921875
5000,12.0,0.0,0.0,0.484375,0.0,,0.0559375,0.796875
5000,12.0,1.0,1.0,0.421875,0.4375,,0.021250002,0.921875
5000,12.0,2.0,0.0,0.53125,0.1875,,0.0371875,0.859375
5000,12.0,3.0,1.0,0.5625,0.28125,,0.0115625,0.9375
5000,13.0,0.0,0.0,0.484375,0.28125,,0.044062503,0.84375
5000,13.0,1.0,1.0,0.421875,0.28125,,0.0225,0.921875
5000,13.0,2.0,0.0,0.53125,0.21875,,0.04,0.84375
5000,13.0,3.0,1.0,0.5625,0.4375,,0.00375,0.953125
5000,14.0,0.0,0.0,0.484375,0.25,,0.075624995,0.765625
5000,14.0,1.0,1.0,0.421875,0.4375,,0.018125001,0.921875
5000,14.0,2.0,0.0,0.53125,0.375,,0.0478125,0.859375
5000,14.0,3.0,1.0,0.5625,0.46875,,0.0178125,0.90625
5000,15.0,0.0,0.0,0.484375,0.25,,0.051875,0.8125
5000,15.0,1.0,1.0,0.421875,0.34375,,0.026250001,0.890625
5000,15.0,2.0,0.0,0.53125,0.28125,,0.0378125,0.84375
5000,15.0,3.0,1.0,0.5625,0.3125,,0.0253125,0.890625
5000,16.0,0.0,0.0,0.484375,0.28125,,0.0453125,0.828125
5000,16.0,1.0,1.0,0.421875,0.375,,0.0096875,0.9375
5000,16.0,2.0,0.0,0.53125,0.3125,,0.043125,0.859375
5000,16.0,3.0,1.0,0.5625,0.375,,0.0140625,0.90625
5000,17.0,0.0,0.0,0.484375,0.09375,,0.044375002,0.828125
5000,17.0,1.0,1.0,0.421875,0.3125,,0.014375,0.921875
5000,17.0,2.0,0.0,0.53125,0.28125,,0.0290625,0.859375
5000,17.0,3.0,1.0,0.5625,0.3125,,0.01,0.9375
5000,18.0,0.0,0.0,0.484375,0.15625,,0.044062503,0.84375
5000,18.0,1.0,1.0,0.421875,0.34375,,0.024375,0.890625
5000,18.0,2.0,0.0,0.53125,0.25,,0.04375,0.84375
5000,18.0,3.0,1.0,0.5625,0.5,,0.024687499,0.890625
5000,19.0,0.0,0.0,0.484375,0.28125,,0.0465625,0.828125
5000,19.0,1.0,1.0,0.421875,0.3125,,0.01875,0.90625
5000,19.0,2.0,0.0,0.53125,0.0,,0.0315625,0.890625
5000,19.0,3.0,1.0,0.5625,0.375,,0.025,0.875
5000,20.0,0.0,0.0,0.484375,0.34375,,0.0509375,0.796875
5000,20.0,1.0,1.0,0.421875,0.5,,0.0175,0.921875
5000,20.0,2.0,0.0,0.53125,0.09375,,0.02125,0.890625
5000,20.0,3.0,1.0,0.5625,0.3125,,0.024687499,0.890625
5000,21.0,0.0,0.0,0.484375,0.21875,,0.0421875,0.84375
5000,21.0,1.0,1.0,0.421875,0.5,,0.020312501,0.90625
5000,21.0,2.0,0.0,0.53125,0.34375,,0.044999998,0.84375
5000,21.0,3.0,1.0,0.5625,0.3125,,0.01875,0.921875
5000,22.0,0.0,0.0,0.484375,0.28125,,0.0434375,0.84375
5000,22.0,1.0,1.0,0.421875,0.28125,,0.01875,0.90625
5000,22.0,2.0,0.0,0.53125,0.21875,,0.03375,0.859375
5000,22.0,3.0,1.0,0.5625,0.21875,,0.025,0.875
5000,23.0,0.0,0.0,0.484375,0.375,,0.0440625,0.828125
5000,23.0,1.0,1.0,0.421875,0.40625,,0.014375,0.921875
5000,23.0,2.0,0.0,0.53125,0.25,,0.0390625,0.84375
5000,23.0,3.0,1.0,0.5625,0.28125,,0.02125,0.90625
5000,24.0,0.0,0.0,0.484375,0.34375,,0.050625,0.828125
5000,24.0,1.0,1.0,0.421875,0.375,,0.0159375,0.921875
5000,24.0,2.0,0.0,0.53125,0.15625,,0.03875,0.859375
5000,24.0,3.0,1.0,0.5625,0.4375,,0.018437501,0.90625
5000,25.0,0.0,0.0,0.484375,0.375,,0.040937502,0.859375
5000,25.0,1.0,1.0,0.421875,0.28125,,0.01375,0.921875
5000,25.0,2.0,0.0,0.53125,0.4375,,0.03375,0.859375
5000,25.0,3.0,1.0,0.5625,0.21875,,0.022187501,0.90625
5000,26.0,0.0,0.0,0.484375,0.25,,0.04125,0.84375
5000,26.0,1.0,1.0,0.421875,0.21875,,0.0131250005,0.9375
5000,26.0,2.0,0.0,0.53125,0.28125,,0.0284375,0.84375
5000,26.0,3.0,1.0,0.5625,0.1875,,0.02125,0.90625
5000,27.0,0.0,0.0,0.484375,0.4375,,0.040937502,0.859375
5000,27.0,1.0,1.0,0.421875,0.4375,,0.0131250005,0.9375
5000,27.0,2.0,0.0,0.53125,-0.03125,,0.03375,0.859375
5000,27.0,3.0,1.0,0.5625,0.4375,,0.0159375,0.90625
5000,28.0,0.0,0.0,0.484375,0.40625,,0.040937502,0.859375
5000,28.0,1.0,1.0,0.421875,0.28125,,0.016875,0.921875
5000,28.0,2.0,0.0,0.53125,0.3125,,0.026562499,0.875
5000,28.0,3.0,1.0,0.5625,0.125,,0.0128125,0.90625
5000,29.0,0.0,0.0,0.484375,0.21875,,0.04125,0.84375
5000,29.0,1.0,1.0,0.421875,0.1875,,0.0131250005,0.9375
5000,29.0,2.0,0.0,0.53125,0.28125,,0.034375,0.84375
5000,29.0,3.0,1.0,0.5625,0.3125,,0.0134375,0.921875
5000,30.0,0.0,0.0,0.484375,0.09375,,0.03375,0.875
5000,30.0,1.0,1.0,0.421875,0.28125,,0.0131250005,0.9375
5000,30.0,2.0,0.0,0.53125,0.5625,,0.030625,0.84375
5000,30.0,3.0,1.0,0.5625,0.25,,0.0096875,0.921875
5000,31.0,0.0,0.0,0.484375,0.28125,,0.040937502,0.859375
5000,31.0,1.0,1.0,0.421875,0.28125,,0.0131250005,0.9375
5000,31.0,2.0,0.0,0.53125,0.15625,,0.0315625,0.84375
5000,31.0,3.0,1.0,0.5625,0.1875,,0.0096875,0.921875
5000,32.0,0.0,0.0,0.484375,0.375,,0.0421875,0.84375
5000,32.0,1.0,1.0,0.421875,0.40625,,0.0131250005,0.9375
5000,32.0,2.0,0.0,0.53125,0.3125,,0.023125,0.875
5000,32.0,3.0,1.0,0.5625,0.53125,,0.0115625,0.921875
5000,33.0,0.0,0.0,0.484375,0.15625,,0.040937502,0.859375
5000,33.0,1.0,1.0,0.421875,0.34375,,0.0131250005,0.9375
5000,33.0,2.0,0.0,0.53125,0.25,,0.025,0.875
5000,33.0,3.0,1.0,0.5625,0.28125,,0.0090625,0.9375
5000,34.0,0.0,0.0,0.484375,0.28125,,0.040937502,0.859375
5000,34.0,1.0,1.0,0.421875,0.375,,0.0131250005,0.9375
5000,34.0,2.0,0.0,0.53125,0.125,,0.0321875,0.859375
5000,34.0,3.0,1.0,0.5625,0.53125,,0.0090625,0.9375
5000,35.0,0.0,0.0,0.484375,0.21875,,0.040937502,0.859375
5000,35.0,1.0,1.0,0.421875,0.34375,,0.0096875,0.953125
5000,35.0,2.0,0.0,0.53125,0.34375,,0.025,0.875
5000,35.0,3.0,1.0,0.5625,0.40625,,0.018125,0.921875
5000,36.0,0.0,0.0,0.484375,0.3125,,0.040937502,0.859375
5000,36.0,1.0,1.0,0.421875,0.375,,0.0096875,0.953125
5000,36.0,2.0,0.0,0.53125,0.28125,,0.024687499,0.859375
5000,36.0,3.0,1.0,0.5625,0.125,,0.00375,0.953125
5000,37.0,0.0,0.0,0.484375,0.21875,,0.040937502,0.859375
5000,37.0,1.0,1.0,0.421875,0.34375,,0.0050000004,0.96875
5000,37.0,2.0,0.0,0.53125,0.34375,,0.025,0.875
5000,37.0,3.0,1.0,0.5625,0.28125,,0.0040625,0.9375
5000,38.0,0.0,0.0,0.484375,0.46875,,0.040937502,0.859375
5000,38.0,1.0,1.0,0.421875,0.34375,,0.0084375,0.953125
5000,38.0,2.0,0.0,0.53125,0.0,,0.025625,0.859375
5000,38.0,3.0,1.0,0.5625,0.40625,,0.00375,0.953125
5000,39.0,0.0,0.0,0.484375,0.28125,,0.040937502,0.859375
5000,39.0,1.0,1.0,0.421875,0.5,,0.0050000004,0.96875
5000,39.0,2.0,0.0,0.53125,0.15625,,0.025,0.875
5000,39.0,3.0,1.0,0.5625,0.15625,,0.0071874997,0.9375
